period_s,amplitude
2.194787379972565,0.04614125741615871
2.194452910697958,0.04594282647460074
2.194118543349078,0.04601589723884204
2.193784277879342,0.04587490390576666
2.1934501142421934,0.04628864551157245
2.193116052391105,0.04634481547150898
2.19278209227958,0.045962593385324164
2.192448233861145,0.04576157753600014
2.1921144770893592,0.04595370515018579
2.191780821917808,0.045921313021985134
2.1914472683001067,0.04579942586328409
2.1911138161898966,0.04609294060770046
2.1907804655408487,0.04604773097345696
2.1904472163066626,0.0461426769041116
2.1901140684410647,0.04608067213722031
2.18978102189781,0.04604455322542406
2.1894480766306827,0.04590437063230842
2.189115232593493,0.045878177545113745
2.188782489740082,0.046234647158447155
2.188449848024316,0.046144843263967256
2.1881173074000912,0.04577673617748014
2.187784867821331,0.04568150537564904
2.187452529241986,0.04556770272141901
2.187120291616039,0.045793193849385475
2.1867881548974943,0.0459023898773467
2.186456119040389,0.04597029984450855
2.186124183998785,0.046038973653030335
2.185792349726776,0.04580377143361321
2.18546061617848,0.04557338410897853
2.1851289833080427,0.04551281446838915
2.1847974510696404,0.045453014709676144
2.184466019417476,0.04556160443077611
2.184134688305779,0.04572769637345534
2.1838034576888083,0.04560566930217113
2.183472327520849,0.04557234078537597
2.183141297756216,0.04548056069971634
2.1828103683492497,0.04535396553031073
2.18247953925432,0.04542012432932406
2.1821488104258218,0.04561938375978243
2.181818181818182,0.04564489008122758
2.1814876533858505,0.04527858273047226
2.181157225083308,0.04536172394624668
2.180826896865061,0.045495802191983604
2.180496668685645,0.04532181010236414
2.1801665404996218,0.045163465419770246
2.1798365122615806,0.04515681544576738
2.179506583926139,0.04522732667168542
2.179176755447942,0.04549410436918009
2.178847026781661,0.04556505757092796
2.178517397881997,0.045430771110456646
2.1781878687036755,0.04548989918627889
2.177858439201452,0.04550375764367138
2.1775291093301075,0.04551466288927304
2.177199879044451,0.04526444603467604
2.17687074829932,0.04534113739044054
2.176541717049577,0.04574612324059605
2.1762127852501134,0.0454516823277964
2.175883952855848,0.04535536582611569
2.1755552198217254,0.04519648684285849
2.175226586102719,0.04536983202713161
2.174898051653829,0.04547330400323014
2.1745696164300816,0.045324474469725644
2.174241280386532,0.04520320002389788
2.1739130434782608,0.04515740025291222
2.1735849056603773,0.04520949309618896
2.173256866888017,0.04516964340263625
2.172928927116342,0.04502611751165725
2.172601086300543,0.045225117277564626
2.1722733443958364,0.04478118104359833
2.1719457013574663,0.044899113711480046
2.1716181571407027,0.04505228366868295
2.1712907117008444,0.044991672852753926
2.170963364993216,0.04501621154103821
2.1706361169731685,0.04517642992043152
2.1703089675960814,0.0452353614744109
2.16998191681736,0.04524210572707556
2.169654964592437,0.0447393108560663
2.16932811087677,0.044769608779972166
2.169001355625847,0.04499659946635887
2.1686746987951806,0.045034621203596685
2.1683481403403104,0.04497105545510992
2.1680216802168024,0.044825815948679945
2.16769531838025,0.04484045878771927
2.167369054786273,0.04490022087017456
2.167042889390519,0.04489630622336673
2.166716822148661,0.04481474443170761
2.166390853016398,0.044789724366263925
2.166064981949458,0.04484699373761366
2.1657392089035943,0.04492365008798653
2.1654135338345863,0.04495872008768244
2.165087956698241,0.04494157826713926
2.164762477450391,0.04502009614569545
2.164437096046896,0.04502882575913159
2.1641118124436427,0.04490828500820273
2.163786626596544,0.04502444745333365
2.1634615384615388,0.04497451135550198
2.163136547994592,0.04495379016262529
2.1628116551516974,0.04463832460482125
2.162486859888872,0.04478624570129551
2.162162162162162,0.044989611597619106
2.1618375619276384,0.04484379141352974
2.161513059141399,0.044584008152773844
2.161188653759568,0.044507050301047006
2.1608643457382954,0.04446630512565607
2.1605401350337585,0.04442497109869053
2.16021602160216,0.04453596030524528
2.15989200539973,0.04429784185356048
2.159568086382724,0.04438493590108267
2.1592442645074224,0.04463364393552342
2.158920539730135,0.044604178923204375
2.158596912007196,0.044435274524952946
2.158273381294964,0.044518905976021754
2.157949947549828,0.04452181848328029
2.1576266107281987,0.04437248232971936
2.157303370786517,0.04445383114165689
2.156980227681246,0.04438271175375236
2.156657181368878,0.044291355210494814
2.1563342318059298,0.04400551262986167
2.156011378948945,0.04392686360441836
2.155688622754491,0.043967460885713544
2.155365963179165,0.04406410660638501
2.155043400179587,0.04419380831902056
2.1547209337124045,0.04423124356315579
2.154398563734291,0.04446371099735286
2.154076290201945,0.04438866515092481
2.153754113072091,0.04433753607834478
2.1534320323014806,0.044090621533890414
2.15311004784689,0.04405609312615532
2.1527881596651217,0.044254648120154935
2.1524663677130045,0.044205349797010074
2.152144671947392,0.04400476524631033
2.1518230723251643,0.04408975883300593
2.151501568803228,0.04394792435260898
2.151180161338512,0.04394863260097148
2.150858849887976,0.04406932462878708
2.150537634408602,0.04424294920809173
2.150216514857399,0.0440120810769226
2.1498954911914003,0.04412988438872229
2.1495745633676666,0.04392065624979843
2.149253731343284,0.04384994478297637
2.148932995075362,0.043986547870959014
2.1486123545210387,0.04392694181589423
2.148291809637476,0.04419073119182381
2.1479713603818618,0.044056830137462526
2.1476510067114094,0.04393264581013592
2.147330748583358,0.043837722443473476
2.1470105859549724,0.043774908414018494
2.146690518783542,0.04399298065201062
2.1463705470263825,0.043814190724020485
2.1460506706408347,0.04360428994389329
2.1457308895842644,0.043678551167703826
2.1454112038140645,0.04364425816070349
2.1450916132876507,0.04368077059171401
2.1447721179624666,0.043871731813819516
2.144452717795979,0.043827706401085104
2.1441334127456817,0.04391756780643485
2.1438142027690934,0.044025911073010016
2.1434950878237573,0.04375009904297971
2.143176067867242,0.04422675169886922
2.142857142857143,0.04485720014869632
2.1425383127510784,0.04405088454431792
2.1422195775066943,0.04397555338063646
2.14190093708166,0.043492127573743794
2.1415823914336705,0.04358654864856687
2.141263940520446,0.0437288665165692
2.1409455842997325,0.04368061489739036
2.1406273227293,0.04377495319888438
2.140309155766944,0.04396408982195119
2.139991083370486,0.044133932201898894
2.139673105497771,0.04394706444450684
2.1393552221066705,0.04391312092280824
2.13903743315508,0.04390275521262589
2.138719738600921,0.04372973071876625
2.1384021384021383,0.0435741378809594
2.138084632516704,0.04355264369429586
2.137767220902613,0.043925550609115876
2.137449903517886,0.0439615164519753
2.13713268032057,0.043808150261417884
2.136815551268734,0.04376122441642443
2.136498516320475,0.04424723763462
2.136181575433912,0.045295255588120885
2.135864728567191,0.0455109343850369
2.135547975678481,0.04500522124023626
2.135231316725979,0.044038474663906396
2.1349147516679023,0.04341918990675577
2.1345982804624963,0.04346776849600227
2.1342819030680302,0.04344262075831862
2.133965619442798,0.04341772627736816
2.133649429545118,0.043498068994393776
2.1333333333333333,0.04334144630828904
2.133017330765812,0.04335825614304588
2.132701421800948,0.04344285325691985
2.132385606397157,0.043271781394848795
2.132069884512881,0.04336096218229019
2.131754256106588,0.043047941890895725
2.131438721136768,0.04296475710688569
2.1311232795619355,0.04316329400223195
2.1308079313406334,0.04324763481336869
2.130492676431425,0.04319927245522729
2.1301775147929,0.0432247046661154
2.129862446383671,0.04289082296338238
2.129547471162378,0.042935416889527914
2.129232589087683,0.043196082470033856
2.1289178001182734,0.04332698371834207
2.12860310421286,0.04396453853920971
2.1282885013301804,0.04366486528507615
2.127973991428993,0.04326158049995028
2.127659574468085,0.04328211215785701
2.127345250406264,0.043287717520816234
2.127031019202364,0.04313847968171481
2.126716880815241,0.04283729922437644
2.12640283520378,0.04274868488923531
2.1260888823268864,0.04270980128512488
2.1257750221434897,0.04296219663600132
2.125461254612546,0.04314824944964618
2.125147579693034,0.04322944820647713
2.1248339973439574,0.0430502813756746
2.1245205075243434,0.0429453316495361
2.124207110193244,0.042656076165376665
2.1238938053097347,0.04230381771263508
2.123580592832916,0.04258910136604415
2.1232674727219107,0.04278496853015117
2.122954444935869,0.04271683737168006
2.1226415094339623,0.04293836566585742
2.122328666175387,0.042981029128033615
2.122015915119364,0.04281820235853334
2.1217032562251363,0.04277405433896252
2.121390689451974,0.042812450928932225
2.1210782147591694,0.04284204406352079
2.1207658321060383,0.04278222870139173
2.120453541451921,0.04273867508930444
2.120141342756184,0.0426010668323435
2.1198292359782127,0.0426974169951365
2.1195172210774214,0.04260852609910632
2.119205298013245,0.04254156618069511
2.118893466745144,0.04265538037248937
2.1185817272326024,0.04263990208415203
2.118270079435128,0.042723863212513966
2.117958523312252,0.04284577856730391
2.117647058823529,0.042685962632671444
2.11733568592854,0.04271724766873474
2.117024404586886,0.042699807818947215
2.116713214758194,0.04252243350808973
2.1164021164021167,0.042701226481865376
2.116091109478325,0.04243223262692308
2.115780193946518,0.04241894345818294
2.115469369766417,0.042549604852252086
2.115158636897767,0.04231510077741055
2.114847995300338,0.042160182385229734
2.1145374449339207,0.0425268824459224
2.114226985758332,0.042428664043466686
2.113916617733412,0.042449279581671
2.113606340819022,0.0422787130923608
2.1132961549750515,0.04227078194500871
2.112986060161409,0.04231959268146465
2.112676056338028,0.04231098719269146
2.112366143464868,0.042305397679120164
2.112056321501907,0.04244538551242592
2.111746590409151,0.042288190430802786
2.1114369501466275,0.04219306492268409
2.111127400674388,0.04227070357110801
2.1108179419525066,0.04205963097207608
2.1105085739410816,0.04204519213855536
2.1101992966002343,0.042136019352755995
2.10989010989011,0.042088682070062035
2.109581013770876,0.042278997461187566
2.1092720082027245,0.042240262157270364
2.10896309314587,0.04203044336353463
2.1086542685605503,0.04212595243559708
2.108345534407028,0.04204576297491138
2.1080368906455864,0.042104853475771795
2.107728337236534,0.042128765155004085
2.1074198741402017,0.042093419709041714
2.1071115013169446,0.042309431128649676
2.10680321872714,0.042218918629288345
2.106495026331188,0.04189973748443581
2.106186924089513,0.04209478006356294
2.105878911962562,0.042060617770965744
2.105570989910805,0.041933111109291855
2.1052631578947367,0.042046557080126376
2.104955415874872,0.04189274177781296
2.104647763811751,0.0420537674575341
2.104340201665936,0.04219165742508805
2.104032729398013,0.04194799804918975
2.10372534696859,0.041699325984716935
2.1034180543383,0.04193824208710663
2.1031108514677963,0.042070433323250535
2.102803738317757,0.041762407479396024
2.102496714848883,0.041866529787076355
2.102189781021898,0.04190629414844356
2.101882936797548,0.04178154189634439
2.1015761821366024,0.041771655011650206
2.101269516999854,0.041789101740805384
2.1009629413481177,0.041733690315154004
